customer_id,signup_date,age,gender,country,city,campaign_id,acquisition_channel
C000439,2025-12-01,19,Female,Canada,Vancouver,3,Instagram
C000440,2025-07-23,37,Male,United States,New York,3,Instagram
C000441,2024-02-02,44,Female,India,Ahmedabad,3,Instagram
C000442,2024-09-25,53,Female,United States,New York,9,Influencer
C000443,2025-01-02,58,Male,India,Delhi,6,YouTube
C000444,2023-08-23,63,Male,Germany,Munich,7,Email
C000445,2024-10-19,36,Female,India,Ahmedabad,3,Instagram
C000446,2025-01-20,33,Male,Canada,Toronto,8,Referral
C000447,2024-08-10,43,Other,United Kingdom,Birmingham,5,Facebook
C000448,2025-10-29,31,Female,Canada,Vancouver,10,Organic
C000449,2025-08-11,64,Male,United States,Chicago,8,Referral
C000450,2024-05-06,35,Female,Canada,Montreal,10,Organic
C000451,2025-07-01,45,Male,United Kingdom,London,7,Email
C000452,2023-06-19,64,Male,Canada,Montreal,5,Facebook
C000453,2025-08-03,36,Female,United States,Chicago,7,Email
C000454,2025-03-05,47,Male,United States,Chicago,6,YouTube
C000455,2024-09-25,58,Other,United States,San Francisco,8,Referral
C000456,2023-01-29,38,Female,United Kingdom,Manchester,5,Facebook
C000457,2023-12-05,38,Female,United States,San Francisco,1,Google Ads
C000458,2024-05-14,65,Male,United Kingdom,Birmingham,10,Organic
C000459,2024-05-25,47,Female,United States,Chicago,9,Influencer
C000460,2023-08-05,59,Male,France,Marseille,9,Influencer
C000461,2025-12-29,54,Female,Japan,Tokyo,10,Organic
C000462,2024-03-20,58,Female,Canada,Toronto,9,Influencer
C000463,2025-05-25,63,Female,Germany,Munich,6,YouTube
C000464,2023-06-16,49,Male,France,Marseille,10,Organic
C000465,2023-04-01,47,Male,Germany,Munich,6,YouTube
C000466,2024-12-14,39,Female,India,Delhi,8,Referral
C000467,2023-02-08,41,Female,United Kingdom,Birmingham,10,Organic
C000468,2023-06-22,27,Female,Canada,Montreal,2,Google Ads
C000469,2024-10-14,41,Female,United States,Chicago,7,Email
C000470,2025-01-23,18,Female,Japan,Osaka,7,Email
C000471,2025-12-17,52,Male,United States,New York,1,Google Ads
C000472,2024-04-20,33,Female,United States,Chicago,6,YouTube
C000473,2024-03-31,22,Female,United Kingdom,Manchester,2,Google Ads
C000474,2025-04-08,48,Male,United States,Los Angeles,6,YouTube
C000475,2025-06-13,62,Male,Australia,Melbourne,10,Organic
C000476,2025-10-21,54,Female,United States,Chicago,4,Instagram
C000477,2024-01-22,42,Female,France,Lyon,9,Influencer
C000478,2023-12-14,60,Other,Japan,Osaka,9,Influencer
C000479,2023-07-09,42,Female,India,Ahmedabad,8,Referral
C000480,2024-05-19,20,Male,India,Delhi,7,Email
C000481,2025-04-03,55,Male,India,Ahmedabad,1,Google Ads
C000482,2025-07-17,49,Female,United States,Los Angeles,8,Referral
C000483,2025-07-22,65,Female,Canada,Montreal,1,Google Ads
C000484,2023-05-14,37,Male,India,Mumbai,2,Google Ads
C000485,2023-02-27,47,Male,United States,Chicago,7,Email
C000486,2024-11-15,19,Male,United States,Chicago,10,Organic
C000487,2024-11-02,22,Male,India,Mumbai,8,Referral
C000488,2023-06-22,36,Female,Canada,Toronto,1,Google Ads
C000489,2025-03-25,37,Female,United States,Chicago,7,Email
C000490,2023-03-21,39,Female,Germany,Berlin,6,YouTube
C000491,2025-06-04,28,Male,Australia,Sydney,4,Instagram
C000492,2023-07-22,35,Male,India,Delhi,10,Organic
C000493,2025-02-02,44,Male,Japan,Tokyo,9,Influencer
C000494,2023-02-16,48,Male,India,Mumbai,5,Facebook
C000495,2024-10-17,52,Male,Australia,Sydney,7,Email
C000496,2024-04-15,61,Other,United States,San Francisco,10,Organic
C000497,2025-08-28,62,Female,Australia,Brisbane,6,YouTube
C000498,2025-11-01,38,Male,India,Mumbai,9,Influencer
C000499,2025-01-05,37,Male,India,Ahmedabad,1,Google Ads
C000500,2025-02-22,26,Male,United States,San Francisco,1,Google Ads
C000501,2025-08-25,48,Female,Australia,Brisbane,8,Referral
C000502,2023-12-24,26,Female,India,Delhi,10,Organic
C000503,2025-08-29,24,Female,United States,San Francisco,2,Google Ads
C000504,2024-10-29,50,Female,United States,San Francisco,3,Instagram
C000505,2024-01-08,18,Male,France,Lyon,4,Instagram
C000506,2025-10-28,36,Male,India,Delhi,1,Google Ads
C000507,2024-11-06,20,Male,United States,Los Angeles,9,Influencer
C000508,2023-03-31,56,Male,United States,New York,9,Influencer
C000509,2024-11-28,29,Female,United Kingdom,London,9,Influencer
C000510,2024-06-23,47,Male,France,Lyon,1,Google Ads
C000511,2025-01-01,33,Female,United Kingdom,London,8,Referral
C000512,2025-05-18,30,Female,United States,Los Angeles,6,YouTube
C000513,2023-02-10,41,Female,Germany,Hamburg,9,Influencer
C000514,2025-01-09,34,Male,United Kingdom,Birmingham,10,Organic
C000515,2024-05-16,44,Male,India,Ahmedabad,9,Influencer
C000516,2025-08-16,46,Male,United States,New York,6,YouTube
C000517,2025-07-17,58,Female,Australia,Brisbane,4,Instagram
C000518,2024-04-05,31,Male,France,Paris,9,Influencer
C000519,2025-01-01,22,Male,Germany,Berlin,10,Organic
C000520,2025-01-21,60,Female,United States,San Francisco,2,Google Ads
C000521,2025-07-13,55,Male,India,Delhi,1,Google Ads
C000522,2025-06-27,23,Male,India,Ahmedabad,3,Instagram
C000523,2024-01-25,41,Male,Germany,Hamburg,7,Email
C000524,2025-06-01,57,Male,Japan,Kyoto,3,Instagram
C000525,2023-09-13,50,Female,Japan,Kyoto,4,Instagram
C000526,2024-12-09,26,Female,United States,Chicago,10,Organic
C000527,2024-03-25,59,Male,Australia,Melbourne,3,Instagram
C000528,2023-01-10,20,Female,Japan,Kyoto,3,Instagram
C000529,2025-04-03,40,Male,United Kingdom,Birmingham,7,Email
C000530,2025-03-08,38,Male,Japan,Kyoto,3,Instagram
C000531,2025-05-26,39,Male,France,Lyon,9,Influencer
C000532,2025-10-25,62,Female,India,Ahmedabad,9,Influencer
C000533,2025-10-12,25,Male,France,Paris,4,Instagram
C000534,2024-01-09,37,Female,Australia,Brisbane,1,Google Ads
C000535,2025-12-24,31,Female,India,Ahmedabad,5,Facebook
C000536,2023-05-26,47,Male,Canada,Vancouver,1,Google Ads
C000537,2023-08-12,25,Female,India,Bengaluru,5,Facebook
C000538,2023-06-26,36,Other,India,Delhi,6,YouTube
C000539,2025-05-02,62,Female,India,Bengaluru,8,Referral
C000540,2023-03-04,55,Female,United Kingdom,Birmingham,1,Google Ads
C000541,2025-04-06,53,Female,France,Lyon,2,Google Ads
C000542,2025-03-05,23,Female,Japan,Kyoto,2,Google Ads
C000543,2024-11-19,51,Other,Australia,Sydney,1,Google Ads
C000544,2023-04-15,27,Male,Canada,Vancouver,10,Organic
C000545,2024-05-25,48,Female,France,Lyon,5,Facebook
C000546,2024-01-20,28,Male,Germany,Berlin,7,Email
C000547,2024-02-09,60,Male,Australia,Brisbane,5,Facebook
C000548,2025-04-02,52,Female,Canada,Vancouver,3,Instagram
C000549,2024-06-01,28,Female,India,Delhi,10,Organic
C000550,2024-04-20,57,Male,Canada,Vancouver,5,Facebook
C000551,2024-12-09,49,Male,United States,Chicago,3,Instagram
C000552,2025-02-09,43,Male,Germany,Munich,7,Email
C000553,2025-11-12,39,Female,India,Mumbai,2,Google Ads
C000554,2025-09-23,18,Male,Canada,Toronto,4,Instagram
C000555,2024-11-07,65,Male,United Kingdom,London,8,Referral
C000556,2024-12-14,46,Female,India,Delhi,3,Instagram
C000557,2023-03-24,56,Female,Germany,Munich,3,Instagram
C000558,2024-04-01,39,Female,United States,Los Angeles,7,Email
C000559,2023-01-01,49,Female,France,Marseille,2,Google Ads
C000560,2023-02-20,42,Male,Canada,Toronto,8,Referral
C000561,2024-11-15,57,Female,India,Mumbai,5,Facebook
C000562,2024-12-17,62,Female,United Kingdom,Manchester,7,Email
C000563,2024-03-24,46,Female,Germany,Munich,10,Organic
C000564,2025-05-30,54,Female,India,Bengaluru,4,Instagram
C000565,2024-05-02,49,Male,Australia,Brisbane,2,Google Ads
C000566,2023-02-03,47,Female,Japan,Osaka,10,Organic
C000567,2023-04-05,35,Male,Germany,Munich,8,Referral
C000568,2025-12-31,61,Male,Australia,Sydney,5,Facebook
C000569,2023-06-03,65,Male,United States,Los Angeles,9,Influencer
C000570,2023-09-07,20,Female,Canada,Vancouver,5,Facebook
C000571,2024-11-04,29,Other,India,Ahmedabad,10,Organic
C000572,2024-03-13,37,Male,United States,New York,4,Instagram
C000573,2023-04-28,25,Female,India,Ahmedabad,2,Google Ads
C000574,2025-02-09,48,Male,United States,San Francisco,10,Organic
C000575,2023-09-25,41,Male,Canada,Toronto,2,Google Ads
C000576,2025-12-13,30,Female,United States,Chicago,7,Email
C000577,2023-08-24,25,Female,United States,Chicago,9,Influencer
C000578,2024-01-24,59,Female,United Kingdom,Manchester,8,Referral
C000579,2025-09-16,31,Female,India,Ahmedabad,3,Instagram
C000580,2025-02-01,32,Male,United Kingdom,Birmingham,7,Email
C000581,2024-02-05,38,Female,Canada,Montreal,4,Instagram
C000582,2024-09-15,32,Female,India,Delhi,7,Email
C000583,2025-02-05,43,Male,United States,San Francisco,9,Influencer
C000584,2025-07-07,55,Female,United States,Los Angeles,3,Instagram
C000585,2025-05-02,63,Female,Canada,Vancouver,5,Facebook
C000586,2024-07-31,55,Female,United Kingdom,Manchester,5,Facebook
C000587,2023-03-16,50,Male,Germany,Munich,6,YouTube
C000588,2024-03-10,27,Male,Australia,Sydney,5,Facebook
C000589,2023-04-13,36,Female,United Kingdom,Manchester,10,Organic
C000590,2025-02-02,28,Female,United Kingdom,Manchester,9,Influencer
C000591,2025-01-07,20,Female,Australia,Brisbane,7,Email
C000592,2025-03-16,40,Male,United Kingdom,Birmingham,10,Organic
C000593,2023-04-08,23,Male,United States,San Francisco,10,Organic
C000594,2025-03-08,58,Female,United Kingdom,Birmingham,7,Email
C000595,2025-05-08,58,Female,India,Delhi,10,Organic
C000596,2024-03-10,46,Female,India,Ahmedabad,8,Referral
C000597,2024-03-22,21,Female,United States,Los Angeles,5,Facebook
C000598,2023-09-06,20,Female,Japan,Kyoto,5,Facebook
C000599,2023-06-15,37,Female,Canada,Montreal,3,Instagram
C000600,2025-09-10,60,Male,Japan,Tokyo,2,Google Ads
C000601,2025-10-16,25,Male,Germany,Munich,1,Google Ads
C000602,2024-06-25,23,Male,United States,New York,4,Instagram
C000603,2025-01-28,22,Female,France,Paris,6,YouTube
C000604,2023-03-22,25,Male,United States,San Francisco,5,Facebook
C000605,2023-05-13,25,Female,United States,Los Angeles,9,Influencer
C000606,2025-03-07,52,Male,United Kingdom,Manchester,3,Instagram
C000607,2025-06-18,36,Female,United States,Los Angeles,8,Referral
C000608,2023-05-18,65,Male,United States,New York,4,Instagram
C000609,2023-07-03,27,Male,Canada,Vancouver,3,Instagram
C000610,2025-02-23,52,Female,United States,San Francisco,10,Organic
C000611,2025-09-10,26,Male,Japan,Osaka,10,Organic
C000612,2023-03-10,25,Female,United Kingdom,London,6,YouTube
C000613,2024-06-29,25,Female,Japan,Osaka,2,Google Ads
C000614,2023-02-22,25,Male,United States,Chicago,5,Facebook
C000615,2023-07-24,37,Male,India,Bengaluru,7,Email
C000616,2023-05-06,24,Female,Australia,Melbourne,9,Influencer
C000617,2023-02-12,63,Male,Canada,Vancouver,3,Instagram
C000618,2023-04-21,39,Female,United States,San Francisco,8,Referral
C000619,2025-01-30,34,Female,India,Bengaluru,3,Instagram
C000620,2025-04-27,61,Female,India,Mumbai,8,Referral
C000621,2023-04-05,22,Female,Canada,Vancouver,3,Instagram
C000622,2025-06-18,51,Male,United States,New York,10,Organic
C000623,2023-12-26,42,Female,France,Marseille,7,Email
C000624,2025-06-18,64,Female,Japan,Kyoto,3,Instagram
C000625,2023-10-08,60,Female,India,Mumbai,6,YouTube
C000626,2024-10-28,32,Male,United Kingdom,Manchester,10,Organic
C000627,2023-04-03,48,Female,United States,Los Angeles,1,Google Ads
C000628,2024-11-02,62,Female,United States,New York,4,Instagram
C000629,2023-03-02,36,Male,United Kingdom,Birmingham,9,Influencer
C000630,2024-09-25,61,Male,France,Paris,3,Instagram
C000631,2025-12-10,48,Female,Germany,Berlin,3,Instagram
C000632,2025-10-25,64,Female,India,Delhi,4,Instagram
C000633,2024-08-26,29,Male,United States,Los Angeles,5,Facebook
C000634,2024-11-12,40,Female,United States,New York,8,Referral
C000635,2024-06-17,40,Female,France,Marseille,9,Influencer
C000636,2025-04-17,53,Male,United States,Los Angeles,6,YouTube
C000637,2024-10-06,28,Other,United States,Los Angeles,6,YouTube
C000638,2023-08-21,39,Male,Australia,Sydney,3,Instagram
C000639,2024-06-07,64,Male,Germany,Munich,3,Instagram
C000640,2023-12-12,47,Male,India,Mumbai,7,Email
C000641,2025-12-05,22,Female,United States,Los Angeles,9,Influencer
C000642,2024-06-29,54,Female,United States,San Francisco,3,Instagram
C000643,2025-03-04,37,Male,Germany,Hamburg,8,Referral
C000644,2023-09-06,27,Female,Canada,Vancouver,8,Referral
C000645,2023-02-16,39,Male,India,Bengaluru,3,Instagram
C000646,2023-08-02,59,Male,Germany,Berlin,1,Google Ads
C000647,2023-08-27,47,Other,United States,New York,9,Influencer
C000648,2025-12-15,47,Female,United States,Los Angeles,10,Organic
C000649,2023-12-16,39,Female,Canada,Vancouver,2,Google Ads
C000650,2023-04-17,55,Female,India,Mumbai,6,YouTube
C000651,2025-04-10,55,Male,United Kingdom,Birmingham,8,Referral
C000652,2023-02-17,55,Male,United States,New York,9,Influencer
C000653,2023-12-03,24,Male,Canada,Vancouver,1,Google Ads
C000654,2025-11-15,53,Other,Australia,Brisbane,7,Email
C000655,2025-03-14,31,Female,India,Ahmedabad,8,Referral
C000656,2023-01-08,28,Male,Canada,Vancouver,1,Google Ads
C000657,2024-09-16,24,Female,United Kingdom,Birmingham,7,Email
C000658,2024-12-19,49,Female,Australia,Sydney,4,Instagram
C000659,2023-10-30,35,Male,United States,New York,2,Google Ads
C000660,2024-09-30,51,Male,United States,Los Angeles,8,Referral
C000661,2023-02-25,19,Male,India,Mumbai,7,Email
C000662,2024-12-26,24,Female,United Kingdom,Birmingham,8,Referral
C000663,2024-06-09,60,Female,India,Bengaluru,6,YouTube
C000664,2024-04-18,48,Female,United States,New York,7,Email
C000665,2023-01-28,35,Male,United States,New York,4,Instagram
C000666,2023-03-19,37,Male,United States,Chicago,7,Email
C000667,2023-12-31,24,Male,Germany,Hamburg,2,Google Ads
C000668,2024-10-27,39,Female,Canada,Vancouver,4,Instagram
C000669,2024-06-09,54,Female,France,Marseille,4,Instagram
C000670,2024-11-29,51,Male,Japan,Osaka,3,Instagram
C000671,2025-06-01,63,Male,United States,New York,2,Google Ads
C000672,2025-10-27,56,Female,United Kingdom,Birmingham,4,Instagram
C000673,2025-10-23,59,Male,United Kingdom,Birmingham,2,Google Ads
C000674,2025-07-07,57,Male,India,Bengaluru,3,Instagram
C000675,2025-01-19,33,Male,United States,New York,9,Influencer
C000676,2023-12-29,31,Female,Japan,Osaka,1,Google Ads
C000677,2025-03-16,58,Female,Germany,Munich,6,YouTube
C000678,2025-01-08,49,Male,United States,New York,7,Email
C000679,2025-11-04,55,Male,United States,San Francisco,7,Email
C000680,2024-04-29,56,Male,Germany,Munich,9,Influencer
C000681,2023-01-28,43,Male,United States,San Francisco,4,Instagram
C000682,2024-12-14,47,Female,Canada,Montreal,7,Email
C000683,2025-11-28,58,Male,India,Delhi,8,Referral
C000684,2023-03-27,56,Male,United States,San Francisco,8,Referral
C000685,2023-05-06,26,Female,India,Delhi,3,Instagram
C000686,2025-03-22,49,Male,United States,Chicago,6,YouTube
C000687,2024-06-20,24,Male,United States,San Francisco,4,Instagram
C000688,2023-05-25,29,Female,United States,San Francisco,4,Instagram
C000689,2023-01-25,40,Female,United States,San Francisco,5,Facebook
C000690,2023-03-08,34,Male,India,Bengaluru,10,Organic
C000691,2023-08-21,38,Female,Japan,Osaka,1,Google Ads
C000692,2023-04-19,29,Male,India,Delhi,5,Facebook
C000693,2023-04-21,39,Female,United Kingdom,London,7,Email
C000694,2023-08-16,40,Male,Japan,Osaka,1,Google Ads
C000695,2023-04-21,22,Female,United States,San Francisco,6,YouTube
C000696,2023-02-03,35,Female,Germany,Berlin,6,YouTube
C000697,2024-09-14,54,Female,United States,San Francisco,1,Google Ads
C000698,2025-01-17,54,Male,United States,San Francisco,4,Instagram
C000699,2024-08-17,24,Female,United Kingdom,Manchester,10,Organic
C000700,2024-02-29,20,Male,United States,New York,6,YouTube
C000701,2024-09-04,18,Male,United States,San Francisco,8,Referral
C000702,2024-11-22,23,Female,India,Bengaluru,8,Referral
C000703,2023-11-11,24,Female,United Kingdom,London,8,Referral
C000704,2025-05-26,44,Male,India,Ahmedabad,4,Instagram
C000705,2024-10-23,48,Male,United States,Los Angeles,4,Instagram
C000706,2023-10-04,25,Female,United States,Chicago,4,Instagram
C000707,2024-09-15,31,Male,Australia,Melbourne,5,Facebook
C000708,2024-05-30,32,Male,India,Bengaluru,7,Email
C000709,2025-04-22,24,Male,United States,Chicago,7,Email
C000710,2023-12-16,24,Female,India,Bengaluru,8,Referral
C000711,2025-04-02,50,Male,United States,New York,8,Referral
C000712,2025-01-28,58,Male,United States,Los Angeles,6,YouTube
C000713,2025-06-17,24,Female,Japan,Tokyo,8,Referral
C000714,2023-08-31,37,Female,Japan,Tokyo,8,Referral
C000715,2024-06-26,24,Male,India,Ahmedabad,5,Facebook
C000716,2025-11-29,31,Male,India,Ahmedabad,10,Organic
C000717,2023-08-17,32,Female,United Kingdom,Birmingham,7,Email
C000718,2024-07-01,35,Female,France,Paris,5,Facebook
C000719,2025-07-08,27,Male,India,Ahmedabad,6,YouTube
C000720,2023-01-06,52,Female,Japan,Kyoto,1,Google Ads
C000721,2024-04-12,44,Female,United States,San Francisco,10,Organic
C000722,2023-03-16,60,Female,United States,San Francisco,8,Referral
C000723,2023-01-04,18,Male,Japan,Tokyo,5,Facebook
C000724,2024-10-07,45,Male,United Kingdom,London,3,Instagram
C000725,2023-04-28,51,Male,India,Bengaluru,1,Google Ads
C000726,2025-05-30,65,Female,Canada,Toronto,2,Google Ads
C000727,2024-05-18,20,Male,United States,San Francisco,1,Google Ads
C000728,2025-08-04,20,Female,Germany,Hamburg,4,Instagram
C000729,2024-07-27,28,Other,United States,Los Angeles,1,Google Ads
C000730,2023-07-13,21,Female,United Kingdom,Manchester,6,YouTube
C000731,2025-04-26,47,Male,Germany,Hamburg,4,Instagram
C000732,2024-12-15,56,Female,India,Bengaluru,8,Referral
C000733,2025-11-15,49,Female,India,Ahmedabad,1,Google Ads
C000734,2023-06-22,33,Female,United States,Chicago,1,Google Ads
C000735,2023-11-22,34,Male,India,Ahmedabad,6,YouTube
C000736,2025-04-15,28,Female,United States,Chicago,5,Facebook
C000737,2024-12-24,53,Female,United States,Chicago,8,Referral
C000738,2023-08-13,49,Female,Australia,Brisbane,9,Influencer
C000739,2024-06-15,52,Female,Germany,Munich,5,Facebook
C000740,2023-04-23,44,Male,United States,Chicago,10,Organic
C000741,2023-05-20,65,Male,Japan,Osaka,10,Organic
C000742,2024-07-12,51,Female,United States,Chicago,9,Influencer
C000743,2023-01-01,22,Male,United Kingdom,London,7,Email
C000744,2023-03-31,42,Male,United States,New York,1,Google Ads
C000745,2024-10-15,45,Other,United States,Los Angeles,6,YouTube
C000746,2023-11-16,35,Male,Japan,Osaka,3,Instagram
C000747,2023-05-19,20,Male,United Kingdom,London,1,Google Ads
C000748,2025-04-24,45,Male,Canada,Montreal,10,Organic
C000749,2023-09-16,19,Female,Canada,Montreal,9,Influencer
C000750,2025-06-20,51,Female,United States,Los Angeles,10,Organic
C000751,2024-11-20,39,Male,Japan,Tokyo,7,Email
C000752,2023-01-10,39,Female,United Kingdom,London,7,Email
C000753,2023-09-18,47,Male,India,Ahmedabad,5,Facebook
C000754,2023-06-21,51,Female,Australia,Melbourne,3,Instagram
C000755,2025-06-16,65,Female,United Kingdom,Birmingham,8,Referral
C000756,2023-01-13,18,Female,United States,Chicago,10,Organic
C000757,2023-11-17,46,Female,United States,New York,4,Instagram
C000758,2023-11-25,36,Female,Canada,Toronto,1,Google Ads
C000759,2025-02-23,36,Other,India,Bengaluru,10,Organic
C000760,2025-02-15,58,Female,Germany,Berlin,6,YouTube
C000761,2025-06-29,58,Female,United States,Chicago,2,Google Ads
C000762,2023-11-14,46,Male,India,Delhi,9,Influencer
C000763,2023-08-24,60,Male,Australia,Melbourne,10,Organic
C000764,2023-11-30,50,Female,Japan,Tokyo,2,Google Ads
C000765,2024-01-11,34,Female,France,Marseille,3,Instagram
C000766,2024-08-10,55,Male,India,Delhi,1,Google Ads
C000767,2024-05-27,18,Male,Japan,Osaka,5,Facebook
C000768,2025-07-06,58,Female,Japan,Tokyo,3,Instagram
C000769,2025-05-22,50,Male,United States,New York,2,Google Ads
C000770,2023-09-27,53,Female,India,Bengaluru,3,Instagram
